Store Id,Week Start Date Skey,Demand (Hrs),Sched (Hrs),Sched Effectiveness,FT Count,PT Count,Fixed Hrs
126034,20150222,936,929.25,0.5232,11,42,761.5
126034,20150301,918.75,1037.25,0.5282,11,42,833.5
126034,20150329,1044.25,1092.25,0.5461,11,46,709.25
126034,20150517,804.5,869,0.542,10,36,613.25
126034,20150524,807.5,839.25,0.5861,10,36,688.75
126035,20150201,552.75,529,0.673,8,23,300.5
126035,20150208,503,498.5,0.6342,8,23,281.5
126035,20150215,530.75,520.5,0.6463,8,23,345.5
126035,20150222,482,486,0.6079,8,23,288.5
126035,20150301,516.25,518,0.6567,8,23,315
126035,20150308,520.25,520,0.6266,8,23,295
126035,20150315,535.75,517.75,0.6379,8,23,278.25
126035,20150322,538.75,530,0.6181,8,23,327
126035,20150329,610,589.5,0.5262,8,23,338.5
126035,20150405,481.5,484,0.6386,8,23,281
126035,20150412,497.5,492.5,0.6472,8,23,287
126035,20150419,477.5,484.5,0.6136,8,23,282
126035,20150426,472.25,459,0.5273,8,23,310
126035,20150503,480.5,468,0.6129,7,19,298
126035,20150510,450.25,460,0.5808,7,19,263
126035,20150517,462.5,480.5,0.5362,7,19,289.5
126035,20150524,477.5,488,0.5141,7,19,301.5
126035,20150531,478.5,489.5,0.535,7,19,327.5
126035,20150607,496.5,511,0.5609,7,19,180
126035,20150614,470,485,0.5277,7,19,177.5
126035,20150621,496.5,491.5,0.5428,7,19,156.5
126036,20150201,470,479.75,0.6154,8,15,72
126036,20150208,425.5,452.25,0.5494,8,15,63
126036,20150215,437.75,455.75,0.6688,8,15,63
126036,20150222,380.25,413,0.6167,8,15,63
126036,20150301,433.75,452,0.5833,8,15,63
126036,20150308,439.25,449.25,0.6346,8,15,63
126036,20150315,449.25,453.75,0.704,8,15,63
126036,20150322,434,454.25,0.6077,8,15,63
126036,20150329,465.5,497.25,0.6386,8,16,81
126036,20150405,462.75,471.5,0.6126,8,16,63
126036,20150412,407.25,408.75,0.6661,8,16,63
126036,20150419,409.25,420,0.5828,8,16,45
126036,20150426,389.5,409,0.5918,8,16,45
126036,20150503,427.25,442,0.6214,7,13,81
126036,20150510,374.5,387.75,0.6976,7,13,36
126036,20150517,393.25,406,0.6688,7,13,72
126036,20150524,410.25,414.5,0.6569,7,13,72
126036,20150531,400,414.5,0.6675,7,13,72
126036,20150607,410,428.25,0.6372,7,13,63
126036,20150614,406.25,421,0.5514,7,13,247.75
126036,20150621,412.75,431.25,0.5554,7,13,251.5
126037,20150201,587.25,616,0.7016,8,29,81
126037,20150208,527.5,565.75,0.6678,8,29,54
126037,20150215,551.75,573.25,0.6638,8,29,108
126037,20150222,497,535.5,0.5654,8,29,90
126037,20150301,570.5,593.25,0.6253,8,29,90
126037,20150308,542,565.5,0.6716,8,29,72
126037,20150315,580.25,563,0.6971,8,29,63
126037,20150322,649.25,615.25,0.6311,8,29,126
126037,20150329,750.5,748.75,0.7039,8,32,117
126037,20150405,558.5,543.25,0.6325,8,32,108
126037,20150412,573.5,537,0.6792,8,32,108
126037,20150419,535.25,546.5,0.6875,8,32,117
126037,20150426,566.25,560.75,0.6494,8,32,90
